time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,att_phi,att_theta,att_psi,distance_est,centroid_x,centroid_y,divergence,true_divergence,divergence_sp,pitch_sum,raw_divergence,color_count,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw,pos_z_inverted
0 days 00:00:35.270191,-0.33309375757575754,0.018030636363636363,-0.03731736363636362,0.23473569696969698,-0.00299569696969697,0.021034606060606063,-0.14413609090909094,-0.0013737575757575757,0.007140060606060606,-0.0003675151515151515,-0.007536333333333333,0.00021148484848484847,3.4798024848484848,8.212121212121213,2.0,0.214287696969697,0.1798651818181818,0.10394,-37.49471233333333,0.2547241818181818,13799.515151515152,6485.69696969697,-39.60606060606061,30.424242424242426,-35.515151515151516,0.03731736363636362
0 days 00:00:35.335191,-0.3179023939393941,0.017852939393939393,-0.0359219090909092,0.22532454545454547,-0.002187242424242424,0.020733878787878787,-0.1409190909090909,0.017886818181818184,-0.03286118181818182,0.0016131515151515151,-0.006944424242424242,-6.512121212121212e-05,3.4565578484848483,8.878787878787879,2.0,0.20597436363636362,0.17337366666666665,0.10394,-37.73349663636363,0.1708792121212121,14165.212121212122,6531.515151515152,-18.060606060606062,31.242424242424242,-8.969696969696969,0.0359219090909092
0 days 00:00:35.400191,-0.30311061764705904,0.017738470588235293,-0.03464682352941184,0.21599917647058822,-0.0014190882352941177,0.017312499999999998,-0.13772417647058824,0.003304794117647059,-0.04009517647058824,0.0001805,-0.006380470588235294,-0.00018123529411764706,3.4331203529411765,9.0,2.0,0.18983670588235294,0.16865311764705881,0.10394,-37.95660861764706,0.12473076470588233,14350.176470588236,6508.294117647059,15.5,30.38235294117647,28.91176470588235,0.03464682352941184
0 days 00:00:35.465191,-0.28893466666666656,0.01764130303030303,-0.033519878787878876,0.20686436363636362,-0.0015593939393939394,0.017232454545454547,-0.13492936363636365,-0.004270818181818182,0.04094457575757576,-0.0005859393939393939,-0.005851121212121212,5.2242424242424243e-05,3.4098408484848486,8.212121212121213,2.0,0.18667115151515154,0.16289887878787876,0.10394,-38.16135418181818,0.18453257575757576,14748.969696969696,6448.575757575758,6.363636363636363,29.96969696969697,7.2727272727272725,0.033519878787878876
0 days 00:00:35.530191,-0.27556409090909106,0.017531939393939395,-0.03225287878787886,0.19807469696969696,-0.0016867575757575756,0.021044848484848486,-0.13118793939393938,0.0010349696969696972,0.04406424242424243,-4.851515151515151e-05,-0.0054034545454545455,0.0001497878787878788,3.2656756363636363,8.0,2.0,0.1813132121212121,0.15774142424242424,0.11493284848484848,-38.346789666666666,0.16085766666666668,15110.30303030303,6476.575757575758,-5.636363636363637,35.0,-23.151515151515152,0.03225287878787886
0 days 00:00:35.595191,-0.26276575757575715,0.017426212121212124,-0.030808606060606092,0.1895100909090909,-0.0014864545454545454,0.02205942424242424,-0.12974563636363637,0.0038568484848484847,-0.014295818181818182,0.0002531818181818182,-0.00469769696969697,-3.2515151515151516e-05,2.762287606060606,8.666666666666666,2.0,0.16943836363636364,0.1530282727272727,0.194631,-38.51578590909091,0.12558618181818182,15312.0,6517.090909090909,-2.8181818181818183,16.636363636363637,-7.333333333333333,0.030808606060606092
0 days 00:00:35.660191,-0.25035302941176507,0.017334,-0.02940738235294127,0.18088605882352943,-0.0012934411764705884,0.01958514705882353,-0.12361541176470589,0.0015893529411764706,-0.03182723529411764,3.752941176470588e-05,-0.004534529411764706,-0.00012079411764705881,2.7273195294117647,9.0,2.0,0.16209788235294117,0.1471494117647059,0.194631,-38.662756323529415,0.14371964705882354,15646.35294117647,6502.911764705882,1.8823529411764706,2.7058823529411766,17.970588235294116,0.02940738235294127
0 days 00:00:35.725191,-0.2384805454545451,0.017249121212121212,-0.028130393939393983,0.17359951515151514,-0.001256,0.018677848484848488,-0.09163842424242423,4.515151515151515e-06,-0.019985787878787877,-0.00011939393939393939,-0.0071330606060606054,2.1757575757575756e-05,2.692791878787879,9.575757575757576,2.0,0.16009327272727272,0.14277372727272727,0.194631,-38.85342412121212,0.152006,15909.39393939394,6521.0,1.393939393939394,50.27272727272727,6.484848484848484,0.028130393939393983
0 days 00:00:35.790191,-0.22719015151515176,0.01716639393939394,-0.0269857272727273,0.168566303030303,-0.0012385454545454544,0.015680030303030303,-0.06437290909090909,0.0007226363636363637,-0.04617742424242424,-4.381818181818182e-05,-0.009391,9.903030303030303e-05,2.6592080303030303,10.0,2.0,0.1503940909090909,0.1385361818181818,0.194631,-39.13047078787879,0.11968545454545454,16206.0,6515.454545454545,-0.24242424242424243,29.666666666666668,-13.787878787878787,0.0269857272727273
0 days 00:00:35.855191,-0.21618284848484848,0.017087030303030305,-0.026011030303030314,0.16491157575757576,-0.0011564848484848485,0.014210757575757576,-0.045882181818181815,0.0016326363636363637,-0.01912269696969697,5.821212121212121e-05,-0.010959,-7.545454545454545e-06,2.6260430303030304,10.454545454545455,2.0,0.14662772727272727,0.13666054545454545,0.194631,-39.464893606060606,0.12563963636363637,16447.81818181818,6520.909090909091,-1.0,29.333333333333332,-6.606060606060606,0.026011030303030314
0 days 00:00:35.920191,-0.20520976470588215,0.017013294117647057,-0.02515132352941185,0.16260967647058824,-0.0010454411764705882,0.010805088235294118,-0.023928294117647058,0.0015065,-0.07627302941176471,5.5705882352941176e-05,-0.012898294117647058,-8.044117647058824e-05,2.592799735294118,11.558823529411764,2.0,0.14312223529411766,0.13510770588235294,0.194631,-39.86541394117647,0.13028735294117647,16780.58823529412,6555.705882352941,-0.11764705882352941,34.11764705882353,10.470588235294118,0.02515132352941185
0 days 00:00:35.985191,-0.19434472727272745,0.016946090909090907,-0.024606363636363593,0.1615929393939394,-0.0009664848484848484,0.005670303030303031,-0.00695939393939394,0.0008406363636363637,-0.05963124242424243,-7e-06,-0.014541636363636364,-1.2121212121212148e-07,2.5599751212121213,12.0,2.0,0.13833893939393938,0.13509963636363634,0.194631,-40.32474636363636,0.13428439393939395,17112.545454545456,6528.454545454545,0.15151515151515152,27.424242424242426,6.303030303030303,0.024606363636363593
0 days 00:00:36.050191,-0.183671303030303,0.01688366666666667,-0.02431724242424249,0.16171045454545455,-0.0009308181818181819,0.003521151515151515,0.010629484848484848,0.00032945454545454543,-0.027877333333333334,-5.663636363636363e-05,-0.016386515151515152,6.657575757575758e-05,2.5280476363636364,12.454545454545455,2.0,0.1377551818181818,0.13592278787878787,0.194631,-40.834695515151516,0.1503600303030303,17392.909090909092,6533.484848484848,0.7272727272727273,39.06060606060606,-7.909090909090909,0.02431724242424249
0 days 00:00:36.115191,-0.17295145454545446,0.01682290909090909,-0.02419127272727284,0.16294863636363635,-0.0009072424242424242,-0.00026836363636363635,0.025033030303030303,0.0004742424242424243,-0.07719493939393939,-3.684848484848485e-05,-0.017861727272727272,8.424242424242423e-06,2.496518484848485,13.0,2.0,0.13643172727272726,0.13730660606060605,0.194631,-41.4020943030303,0.13099384848484846,17647.21212121212,6554.242424242424,0.0,39.303030303030305,-6.03030303030303,0.02419127272727284
0 days 00:00:36.180191,-0.16196108823529398,0.01676344117647059,-0.024351147058823575,0.1648084705882353,-0.0008626470588235294,-0.0037935000000000004,0.029596205882352938,0.0008554117647058823,-0.024944794117647058,7.970588235294116e-06,-0.018584676470588233,-5.3529411764705884e-05,2.464914882352941,13.0,2.0,0.134711,0.13966,0.194631,-42.013695647058825,0.126967,18079.29411764706,6518.0,0.0,27.11764705882353,5.647058823529412,0.024351147058823575
0 days 00:00:36.245191,-0.1508370000000001,0.01670781818181818,-0.024647212121212125,0.166957,-0.0007925454545454545,-0.004911818181818182,0.03481172727272727,0.0012121515151515153,-0.013487363636363636,4.9272727272727276e-05,-0.019341242424242424,-1.2242424242424242e-05,2.433709151515152,13.0,2.0,0.13175487878787878,0.14204000000000003,0.194631,-42.64840312121212,0.1170159696969697,18571.090909090908,6518.0,-0.7272727272727273,26.09090909090909,5.575757575757576,0.024647212121212125
0 days 00:00:36.310191,-0.13972472727272756,0.016658151515151515,-0.0250003636363636,0.16949445454545453,-0.0007137575757575757,-0.005769939393939394,0.04299145454545454,0.0010514242424242424,-0.01578430303030303,3.7515151515151516e-05,-0.020416272727272727,4.26969696969697e-05,2.4033567272727274,13.242424242424242,2.0,0.12715118181818183,0.14623090909090908,0.194631,-43.30260403030303,0.10628342424242425,18795.454545454544,6528.818181818182,0.0,26.636363636363637,-3.8181818181818183,0.0250003636363636
0 days 00:00:36.375191,-0.12824782352941178,0.016612264705882354,-0.025466205882352932,0.17285550000000002,-0.0006622058823529412,-0.008757058823529411,0.05743220588235294,0.0004864705882352941,-0.07365579411764706,-1.4323529411764707e-05,-0.02207141176470588,1.6470588235294116e-05,2.372932235294118,14.0,2.0,0.12496205882352941,0.14997085294117646,0.194631,-44.01366194117647,0.11686720588235294,19069.764705882353,6567.705882352941,0.20588235294117646,37.14705882352941,-5.147058823529412,0.025466205882352932
0 days 00:00:36.440191,-0.11651527272727291,0.016568515151515154,-0.02620809090909093,0.17708163636363636,-0.0006462727272727272,-0.012832363636363637,0.06703272727272727,7.896969696969696e-05,-0.03414981818181818,-5.181818181818182e-05,-0.02351506060606061,-3.351515151515151e-05,2.3428910606060604,14.0,2.0,0.12756439393939395,0.156225,0.194631,-44.77910633333333,0.13649854545454548,19471.757575757576,6525.0,0.6060606060606061,44.878787878787875,2.4545454545454546,0.02620809090909093
0 days 00:00:36.505191,-0.10466645454545453,0.016526121212121214,-0.027106030303030382,0.18152584848484848,-0.0006355757575757575,-0.014150848484848485,0.06467560606060606,0.00032796969696969697,-0.014708727272727273,-2.5303030303030303e-05,-0.023708272727272727,-1.9303030303030303e-05,2.3136712727272726,14.0,2.0,0.1431601212121212,0.1617959393939394,0.194631,-45.563782090909086,0.19138927272727274,20032.484848484848,6525.0,0.0,53.21212121212121,4.878787878787879,0.027106030303030382
0 days 00:00:36.570191,-0.09254415151515127,0.01648518181818182,-0.02807239393939398,0.185168,-0.0005992424242424242,-0.015076787878787879,0.044961151515151516,0.0007620606060606061,-0.01375469696969697,2.0727272727272728e-05,-0.02203672727272727,2.478787878787879e-05,2.284815666666667,13.969696969696969,2.0,0.13906,0.1659,0.194631,-46.320478575757576,0.12096,20299.878787878788,6525.0,-0.18181818181818182,4.393939393939394,-1.1818181818181819,0.02807239393939398
0 days 00:00:36.635191,-0.08003873529411765,0.01644679411764706,-0.028944382352941278,0.18739835294117646,-0.0005606470588235294,-0.006238058823529412,0.014941323529411766,-0.0010677647058823531,0.38116614705882357,-0.0001911764705882353,-0.019922323529411767,2.2676470588235295e-05,2.267640235294118,12.852941176470589,2.0,0.146867,0.171625,0.194631,-46.750460411764706,0.171142,20885.79411764706,6126.617647058823,-58.0,353.6470588235294,0.6176470588235294,0.028944382352941278
0 days 00:00:36.700191,-0.06753224242424238,0.016386818181818183,-0.028221727272727315,0.18344303030303033,-0.001733969696969697,0.02870142424242424,-0.18007442424242423,-0.048389,0.5275711515151515,-0.005560909090909091,0.0016356969696969697,3.060606060606061e-05,2.267488,12.0,2.0,0.146867,0.171625,0.194631,-46.754227,0.171142,21337.0,6156.727272727273,-88.12121212121212,335.1818181818182,48.60606060606061,0.028221727272727315
0 days 00:00:36.765191,-0.05612899999999987,0.01607178787878788,-0.02524884848484854,0.15698839393939393,-0.009288969696969698,0.059466060606060606,-0.6438530606060606,-0.19200675757575758,0.4055040606060606,-0.021719363636363637,0.0541490606060606,0.00011533333333333334,2.267488,5.0,2.0,0.146867,0.171625,0.194631,-46.754227,0.171142,21736.363636363636,6238.121212121212,3.090909090909091,-86.27272727272727,94.45454545454545,0.02524884848484854
0 days 00:00:36.830191,-0.04756542424242438,0.014897575757575757,-0.020509727272727374,0.0979488787878788,-0.02790251515151515,0.08244518181818182,-1.1143201515151515,-0.36578021212121214,0.2951901515151515,-0.041520666666666664,0.10879778787878787,0.00011887878787878788,2.267488,-10.333333333333334,2.121212121212121,0.146867,0.171625,0.194631,-46.754227,0.171142,22159.333333333332,6331.787878787879,51.60606060606061,-187.78787878787878,58.09090909090909,0.020509727272727374
0 days 00:00:36.895191,-0.0438170882352944,0.012075470588235293,-0.014385500000000051,0.012335029411764706,-0.057071264705882356,0.09876408823529412,-1.4043241764705883,-0.49169076470588235,0.19698317647058824,-0.0567530294117647,0.14583785294117646,0.00016755882352941176,2.267488,-20.0,3.0,0.146867,0.171625,0.194631,-46.754227,0.171142,22401.0,6417.882352941177,25.970588235294116,-43.205882352941174,-4.529411764705882,0.014385500000000051
0 days 00:00:36.960191,-0.0463159090909091,0.007067030303030303,-0.007378454545454605,-0.08766318181818182,-0.09277045454545454,0.10920478787878787,-1.5680154242424242,-0.5676854242424243,0.11753966666666667,-0.067263,0.1708199090909091,0.00011266666666666666,2.267488,-26.696969696969695,2.9696969696969697,0.146867,0.171625,0.194631,-46.754227,0.171142,22479.272727272728,6492.484848484848,10.030303030303031,14.575757575757576,-15.696969696969697,0.007378454545454605
