time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,att_phi,att_theta,att_psi,distance_est,centroid_x,centroid_y,divergence,true_divergence,divergence_sp,dt,raw_divergence,color_count,mu_x,p_output,i_output,mu_y, mu_z,rpm_obs_1,rpm_obs_2,rpm_obs_3,rpm_obs_4,rpm_ref_1,rpm_ref_2,rpm_ref_3,rpm_ref_4,ekf_X1,ekf_X2,ekf_X3,ekf_X4,ekf_X5,ekf_X6,ekf_X7,ekf_X8,ekf_X9,ekf_X10,ekf_X11,ekf_X12,ekf_X13,ekf_X14,ekf_X15,ekf_U1,ekf_U2,ekf_U3,ekf_U4,ekf_U5,ekf_U6,ekf_Z1,ekf_Z2,ekf_Z3,ekf_Z4,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw,pos_z_inverted
0 days 00:03:16.810925,-3.3503501470588235,-1.0931346176470589,-0.8640419705882354,1.0332429411764705,0.4240851176470588,-0.016885823529411766,0.16259308823529411,0.6197970294117647,-0.3516377647058823,0.01759735294117647,-0.06518279411764706,0.4479820294117647,3.913755617647059,-36.44117647058823,-5.0,0.2590671176470588,0.38264858823529413,0.11823900000000001,0.001996470588235294,0.23551100000000003,1302.4705882352941,-0.6247879411764705,0.0,0.0,0.105,9.342217470588237,7028.323529411765,7231.882352941177,7376.14705882353,7499.941176470588,7057.294117647059,7254.35294117647,7429.411764705882,7545.205882352941,1.6496498529411765,0.9068653823529411,-1.5640419705882354,1.0332429411764705,0.4240851176470588,-0.016885823529411766,0.01759735294117647,-0.06518279411764706,0.4479820294117647,-0.28588870588235293,0.1448063529411765,0.002395764705882353,-0.0009845882352941175,-0.014968882352941177,-0.011948176470588235,-0.6372643529411764,0.44407738235294114,-10.170812176470589,0.014777676470588237,0.06432379411764705,-0.00760420588235294,1.6161814117647058,0.8868169411764706,-1.5505264117647057,0.06738470588235294,6102.235294117647,-40.588235294117645,-330.94117647058823,220.88235294117646,0.8640419705882354
0 days 00:03:16.875925,-3.281665818181818,-1.0653757575757576,-0.8640681515151516,1.0190920909090908,0.4234577878787879,-0.012862424242424243,-0.19563987878787872,-0.19223160606060605,0.3753180303030303,0.016686242424242423,-0.059358818181818186,0.44761572727272725,3.8835971515151515,-37.0,-5.0,0.219233,0.389018,0.118239,0.0,-0.045329,1298.0,-0.5852142727272727,0.0,0.0,0.105,9.466341,7101.424242424242,7305.424242424242,7506.484848484848,7592.909090909091,7096.939393939394,7305.606060606061,7503.848484848485,7604.121212121212,1.7183341818181819,0.9346242424242425,-1.5640681515151516,1.0190920909090908,0.4234577878787879,-0.012862424242424243,0.016686242424242423,-0.059358818181818186,0.44761572727272725,-0.286049,0.144884,0.002389,-0.000984,-0.014968,-0.011947,-1.2034801212121211,-0.11988036363636363,-9.387843181818182,-0.03452748484848484,0.08615945454545454,-0.02242390909090909,1.649282,0.899429,-1.550312,0.068215,6181.363636363636,-54.121212121212125,-352.1818181818182,218.0909090909091,0.8640681515151516
0 days 00:03:16.940925,-3.220146515151515,-1.0413154242424243,-0.8619412121212122,1.0040789090909092,0.4128091212121212,0.008140242424242423,-0.1704306363636364,-0.054993757575757585,0.269878303030303,0.011953363636363637,-0.05251036363636363,0.44756451515151513,3.854092787878788,-38.0,-5.03030303030303,0.2616011818181818,0.3923289090909091,0.118239,0.0015427878787878787,0.46507645454545454,1366.7878787878788,-0.5486619393939395,0.0,0.0,0.105,9.43493190909091,7106.363636363636,7281.545454545455,7492.909090909091,7613.454545454545,7101.606060606061,7269.363636363636,7470.060606060606,7607.393939393939,1.7798534848484848,0.9586845757575757,-1.5619412121212122,1.0040789090909092,0.4128091212121212,0.008140242424242423,0.011953363636363637,-0.05251036363636363,0.44756451515151513,-0.2866944848484848,0.1451178787878788,0.002374060606060606,-0.000982969696969697,-0.014971090909090908,-0.011948030303030302,-1.0756688787878788,0.038056303030302996,-9.508138,-0.08969575757575757,0.06426815151515151,-0.018465909090909092,1.7072257272727271,0.922521696969697,-1.5475270909090908,0.06245869696969697,6159.424242424242,-15.272727272727273,-352.54545454545456,215.42424242424244,0.8619412121212122
0 days 00:03:17.005925,-3.1545960294117648,-1.016717,-0.8565243823529414,0.9952979411764706,0.4063257058823529,0.017635911764705883,0.1105093529411765,0.19532829411764704,0.008731235294117639,0.009108441176470588,-0.04697891176470588,0.4469103529411765,3.824410558823529,-40.44117647058823,-5.852941176470588,0.2750896470588235,0.3910105294117647,0.11823900000000001,0.004492117647058823,0.30161523529411766,1450.5,-0.513938794117647,0.0,0.0,0.24822582352941178,9.376482764705884,7096.382352941177,7225.676470588235,7438.441176470588,7638.617647058823,7067.558823529412,7211.941176470588,7430.970588235294,7633.294117647059,1.8454039705882352,0.9832829999999999,-1.5565243823529413,0.9952979411764706,0.4063257058823529,0.017635911764705883,0.009108441176470588,-0.04697891176470588,0.4469103529411765,-0.2875603529411765,0.14547635294117647,0.002346823529411765,-0.0009815294117647057,-0.014971176470588236,-0.011947117647058823,-0.6758961176470588,0.17583864705882357,-9.793054999999999,0.044067499999999996,0.07350779411764706,-0.0217645,1.8143304117647059,0.965872,-1.5418994117647058,0.05274735294117647,6122.5,28.852941176470587,-391.7352941176471,244.73529411764707,0.8565243823529414
0 days 00:03:17.070925,-3.0840701515151516,-0.9885500909090907,-0.8528370606060607,1.006582303030303,0.41791845454545457,0.01939878787878788,0.005072575757575753,0.09875166666666665,0.08164375757575759,0.01307509090909091,-0.043090030303030304,0.4466497575757576,3.794920090909091,-43.0,-5.0,0.303467,0.406547,0.118239,0.0,0.416982,1523.0,-0.48136354545454546,0.0,0.0,-0.115968,9.259031,6953.484848484848,7214.909090909091,7429.969696969697,7531.121212121212,6968.69696969697,7209.454545454545,7434.393939393939,7505.121212121212,1.9159298484848484,1.0114499090909093,-1.5528370606060606,1.006582303030303,0.41791845454545457,0.01939878787878788,0.01307509090909091,-0.043090030303030304,0.4466497575757576,-0.287851,0.145632,0.002332,-0.000981,-0.014968,-0.011945,-0.7798295454545454,0.11203836363636362,-9.716560181818181,-0.024525060606060602,0.034838121212121216,0.0013465151515151515,1.873471,0.9901900000000001,-1.538517,0.047917,6042.636363636364,-84.87878787878788,-380.09090909090907,219.8181818181818,0.8528370606060607
0 days 00:03:17.135925,-3.016499787878788,-0.9610041818181818,-0.8480937575757577,1.0019325757575757,0.41264354545454546,0.02854987878787879,0.042263878787878816,-0.14217699999999997,0.0940144848484848,0.007978939393939394,-0.03962230303030303,0.4466629696969697,3.766132181818182,-44.0,-5.9393939393939394,0.3444179090909091,0.4093124545454545,0.118239,0.0015427272727272727,0.5539801818181818,1611.060606060606,-0.45134154545454547,0.0,0.0,0.3664010909090909,9.361536454545455,7072.393939393939,7148.606060606061,7446.848484848485,7584.030303030303,7110.363636363636,7148.333333333333,7429.393939393939,7629.878787878788,1.983500212121212,1.0389958181818182,-1.5480937575757576,1.0019325757575757,0.41264354545454546,0.02854987878787879,0.007978939393939394,-0.03962230303030303,0.4466629696969697,-0.2884023333333333,0.14586600000000002,0.002312,-0.000981,-0.014966,-0.011944333333333333,-0.823567696969697,-0.08596706060606062,-9.698271818181817,-0.02862363636363636,0.04776272727272727,-0.02500587878787879,1.9475696666666669,1.0217266666666667,-1.532875,0.042141000000000005,6113.363636363636,81.15151515151516,-399.6060606060606,168.3939393939394,0.8480937575757577
0 days 00:03:17.200925,-2.949416727272727,-0.9337861212121212,-0.8421744242424243,0.9823491212121213,0.39798263636363634,0.07428678787878788,-0.28739603030303024,-0.11609875757575758,0.7211860909090909,0.013842121212121212,-0.037868515151515146,0.44565578787878785,3.7375273636363637,-46.121212121212125,-6.0,0.30660581818181815,0.4179962727272727,0.118239,0.004114,0.22053672727272727,1679.7878787878788,-0.4231561818181818,0.0,0.0,0.12,9.33302190909091,7060.454545454545,7217.090909090909,7428.242424242424,7572.606060606061,7022.333333333333,7240.878787878788,7444.363636363636,7541.090909090909,2.050583272727273,1.0662138787878788,-1.5421744242424242,0.9823491212121213,0.39798263636363634,0.07428678787878788,0.013842121212121212,-0.037868515151515146,0.44565578787878785,-0.28886063636363635,0.14604218181818182,0.002295848484848485,-0.000981,-0.014963939393939392,-0.011943575757575757,-1.0617306363636363,0.019087303030302982,-9.058268303030303,0.1599490909090909,0.023555787878787874,-0.024673090909090912,2.007762696969697,1.047680212121212,-1.527677818181818,0.03844884848484849,6088.939393939394,-60.81818181818182,-360.45454545454544,222.6060606060606,0.8421744242424243
0 days 00:03:17.265925,-2.8789352352941178,-0.9047097058823528,-0.8320129411764705,0.9812623235294117,0.39006291176470587,0.10960620588235294,-0.16733732352941177,-0.3647367647058823,0.5234895294117647,0.020721411764705884,-0.032805499999999994,0.44515414705882356,3.708729029411765,-47.529411764705884,-6.0,0.341733,0.4208515,0.11823900000000001,0.0014973529411764705,0.436428,1794.0,-0.39636273529411764,0.0,0.0,0.12,9.336789,6960.088235294118,7224.117647058823,7494.117647058823,7577.941176470588,6976.35294117647,7211.588235294118,7487.911764705882,7577.35294117647,2.1210647647058822,1.0952902941176472,-1.5320129411764705,0.9812623235294117,0.39006291176470587,0.10960620588235294,0.020721411764705884,-0.032805499999999994,0.44515414705882356,-0.289539,0.146262,0.002273,-0.000981,-0.01496,-0.011942,-1.0115751176470589,-0.3192210000000001,-9.253647764705883,0.006541588235294116,0.06418032352941176,-0.005249088235294118,2.093725,1.085511,-1.518852,0.035462,6090.5,-72.8529411764706,-437.9117647058824,229.05882352941177,0.8320129411764705
0 days 00:03:17.330925,-2.8155038484848482,-0.8791019393939394,-0.8229730909090909,0.9637968787878788,0.3831961212121212,0.12399418181818182,-0.17586630303030298,0.3230629393939394,-0.004593606060606033,0.015392696969696971,-0.029196303030303027,0.44566336363636366,3.6801531212121215,-48.666666666666664,-6.0,0.3502371515151515,0.42156157575757575,0.118239,0.002057060606060606,0.3848826060606061,1862.3333333333333,-0.37126000000000003,0.0,0.0,0.12,9.31084790909091,7031.606060606061,7163.727272727273,7473.30303030303,7573.666666666667,7033.757575757576,7139.666666666667,7464.727272727273,7566.060606060606,2.1844961515151518,1.1208980606060606,-1.5229730909090908,0.9637968787878788,0.3831961212121212,0.12399418181818182,0.015392696969696971,-0.029196303030303027,0.44566336363636366,-0.28978051515151515,0.14633836363636363,0.0022663333333333333,-0.0009813030303030303,-0.01496,-0.011942,-0.7344933030303031,0.353160393939394,-9.807439696969697,-0.11547857575757577,0.03474945454545455,-0.014877727272727272,2.1245662121212123,1.0995788787878786,-1.5148498787878788,0.03414351515151515,6073.272727272727,-2.484848484848485,-427.8484848484849,146.3030303030303,0.8229730909090909
0 days 00:03:17.395925,-2.753781303030303,-0.8517147575757575,-0.8117420606060608,0.9428016969696971,0.40695930303030303,0.12515978787878787,-0.08251154545454549,0.4107083333333333,-0.18725266666666665,0.009442333333333334,-0.026881121212121214,0.4455373939393939,3.6522064545454547,-50.84848484848485,-5.575757575757576,0.363497,0.421211,0.118239,-0.028246,0.420925,1968.939393939394,-0.34808036363636363,0.0,0.0,0.11409090909090908,9.254809212121213,7025.575757575758,7091.969696969697,7428.30303030303,7545.787878787879,7037.606060606061,7099.787878787879,7422.454545454545,7538.484848484848,2.246218696969697,1.1482852424242425,-1.5117420606060608,0.9428016969696971,0.40695930303030303,0.12515978787878787,0.009442333333333334,-0.026881121212121214,0.4455373939393939,-0.2904184545454545,0.14652827272727273,0.002249181818181818,-0.000982090909090909,-0.014959363636363635,-0.01194190909090909,-0.5973603030303031,0.4552853333333333,-9.99570906060606,-0.07489190909090909,0.012051727272727273,-0.007620181818181818,2.204944363636364,1.1363752727272727,-1.5041603636363634,0.031139727272727274,6035.878787878788,26.818181818181817,-411.06060606060606,125.81818181818181,0.8117420606060608
0 days 00:03:17.460925,-2.6843788235294115,-0.818335794117647,-0.7995766764705883,0.9479461176470588,0.4269555588235294,0.12837411764705883,0.00253132352941176,0.08266191176470583,0.10762061764705878,0.010691882352941176,-0.02573455882352941,0.44495585294117646,3.624051470588235,-52.529411764705884,-5.0,0.364525,0.42592800000000003,0.11823900000000001,0.0014973529411764705,0.397506,2056.823529411765,-0.3260304705882353,0.0,0.0,-0.042319,9.164024999999999,6964.794117647059,7095.058823529412,7437.941176470588,7475.588235294118,6919.911764705882,7121.235294117647,7452.14705882353,7438.294117647059,2.3156211764705885,1.181664205882353,-1.4995766764705882,0.9479461176470588,0.4269555588235294,0.12837411764705883,0.010691882352941176,-0.02573455882352941,0.44495585294117646,-0.291243,0.146671,0.002231,-0.000983,-0.014953000000000001,-0.011941,-0.6331285,0.11353970588235295,-9.694364676470588,0.07568364705882352,0.033705764705882345,-0.02838494117647059,2.299378,1.180778,-1.489314,0.031427,5976.970588235294,-107.3529411764706,-424.0,132.35294117647058,0.7995766764705883
0 days 00:03:17.525925,-2.6200805454545457,-0.7878230909090909,-0.7884961818181817,0.9379059090909091,0.4260404242424242,0.1526068787878788,0.07228778787878783,-0.3335951212121212,0.4841635454545455,0.0066598787878787875,-0.024277999999999997,0.44506948484848485,3.596139212121212,-53.63636363636363,-5.0,0.393462696969697,0.42965469696969694,0.118239,0.0015427272727272727,0.5083185151515152,2178.6363636363635,-0.30538984848484846,0.0,0.0,-0.011069515151515155,9.198347454545456,6934.606060606061,7095.090909090909,7405.878787878788,7417.545454545455,7034.212121212121,7091.060606060606,7401.181818181818,7466.636363636364,2.3799194545454543,1.2121769090909091,-1.4884961818181817,0.9379059090909091,0.4260404242424242,0.1526068787878788,0.0066598787878787875,-0.024277999999999997,0.44506948484848485,-0.2916861818181818,0.146736,0.002221909090909091,-0.0009839090909090908,-0.014950727272727272,-0.011940545454545454,-0.7236327272727273,-0.24159569696969693,-9.314423575757575,-0.2282640909090909,-0.010867939393939397,0.008160181818181816,2.345406181818182,1.203196181818182,-1.4807062727272726,0.02696654545454545,5998.727272727273,4.212121212121212,-370.54545454545456,86.3030303030303,0.7884961818181817
0 days 00:03:17.590925,-2.5558488787878786,-0.757642696969697,-0.7755901212121212,0.9477545757575758,0.4088853333333333,0.1736870606060606,-0.13796578787878783,-0.21216969696969698,0.3977884848484849,-0.006032969696969696,-0.02396260606060606,0.44533657575757574,3.568836818181818,-54.42424242424242,-5.0,0.4113199696969697,0.43454072727272725,0.118239,0.002057030303030303,0.5220634545454546,2281.7272727272725,-0.2863278787878788,0.0,0.0,0.105,9.277521787878788,7177.242424242424,7053.393939393939,7395.393939393939,7507.424242424242,7172.636363636364,7058.090909090909,7391.515151515152,7514.848484848485,2.4441511212121214,1.242357303030303,-1.4755901212121212,0.9477545757575758,0.4088853333333333,0.1736870606060606,-0.006032969696969696,-0.02396260606060606,0.44533657575757574,-0.292218,0.146814,0.002211,-0.000985,-0.014948,-0.01194,-0.864938393939394,0.09073154545454548,-9.396780333333334,-0.10384851515151516,0.00994309090909091,-0.023903636363636363,2.40064,1.230098,-1.470377,0.021614,6049.545454545455,118.78787878787878,-337.27272727272725,6.2727272727272725,0.7755901212121212
0 days 00:03:17.655925,-2.4947568787878787,-0.7289248787878788,-0.7607383636363636,0.9352644848484848,0.4045831212121212,0.20062733333333332,0.061272515151515106,-0.22907854545454545,0.37732566666666667,-0.0037341515151515154,-0.0216070303030303,0.4439829696969697,2.1351563030303033,-55.81818181818182,-4.181818181818182,0.4082388787878788,0.4447978787878788,0.35767499999999997,0.002057030303030303,0.40110945454545455,2464.818181818182,-0.2999518181818182,-0.005148,-0.23640303030303028,-0.08091733333333334,9.278463424242425,7122.454545454545,7106.424242424242,7408.030303030303,7511.0,7071.30303030303,7140.151515151515,7426.151515151515,7501.727272727273,2.5052431212121213,1.2710751212121212,-1.4607383636363636,0.9352644848484848,0.4045831212121212,0.20062733333333332,-0.0037341515151515154,-0.0216070303030303,0.4439829696969697,-0.2927480909090909,0.14693363636363638,0.002196363636363636,-0.0009862727272727273,-0.014947363636363637,-0.011939363636363637,-0.664210393939394,-0.023526181818181845,-9.421401515151516,0.1467581515151515,0.02889003030303031,-0.030924424242424246,2.4636800909090906,1.2607427272727272,-1.4551322727272726,0.022075363636363636,6050.272727272727,3.393939393939394,-357.57575757575756,101.96969696969697,0.7607383636363636
0 days 00:03:17.720925,-2.433519617647059,-0.7018579999999999,-0.7447822352941178,0.9314902647058824,0.3740398235294118,0.23645941176470586,0.08266714705882353,-0.29024264705882347,0.1722502352941177,0.0068077647058823534,-0.017608058823529414,0.44330932352941177,1.7119136176470588,-56.0,-3.088235294117647,0.3840184705882353,0.4489775294117647,0.410883,0.001996411764705882,0.3250012941176471,2589.294117647059,-0.3527532352941176,-0.052306058823529414,-0.3004470588235294,-0.14421876470588235,9.341334352941177,6981.970588235294,7204.941176470588,7544.14705882353,7512.029411764706,6962.323529411765,7196.470588235294,7567.35294117647,7534.35294117647,2.566480382352941,1.2981420000000001,-1.4447822352941178,0.9314902647058824,0.3740398235294118,0.23645941176470586,0.0068077647058823534,-0.017608058823529414,0.44330932352941177,-0.293051,0.147002,0.002188,-0.000987,-0.014947000000000002,-0.011939,-0.6460536176470588,-0.18948179411764707,-9.628504029411765,0.09455420588235294,0.061092558823529416,-0.015718382352941176,2.499703,1.278254,-1.446421,0.022339,6093.117647058823,-133.35294117647058,-470.6764705882353,141.97058823529412,0.7447822352941178
0 days 00:03:17.785925,-2.3727395454545452,-0.6773408484848487,-0.7293055454545454,0.9241624848484848,0.3792651818181818,0.2384729696969697,-0.16717927272727282,0.16755157575757576,0.25113693939393944,0.0073289696969696975,-0.014320636363636365,0.4427035151515151,1.6664901212121213,-56.72727272727273,-3.0,0.3990093939393939,0.4519288181818182,0.410883,0.0015428181818181819,0.4426326666666667,2698.6363636363635,-0.32366045454545456,-0.023118636363636366,-0.3005418181818182,0.008034848484848481,9.274583696969698,6904.939393939394,7154.69696969697,7581.030303030303,7555.212121212121,6909.0,7134.30303030303,7524.757575757576,7564.878787878788,2.6272604545454548,1.3226591515151513,-1.4293055454545454,0.9241624848484848,0.3792651818181818,0.2384729696969697,0.0073289696969696975,-0.014320636363636365,0.4427035151515151,-0.293051,0.147002,0.002188,-0.000987,-0.014947,-0.011939,-0.6307706363636363,0.32090442424242427,-9.551343515151515,-0.07099315151515151,-0.007420303030303033,-0.019383272727272728,2.499703,1.278254,-1.446421,0.022339,6048.121212121212,-92.36363636363636,-522.3636363636364,187.42424242424244,0.7293055454545454
0 days 00:03:17.850925,-2.3140041515151517,-0.6529232424242424,-0.7131475757575758,0.8939987878787878,0.37089418181818185,0.26924057575757576,-0.3689021818181818,-0.32726357575757575,0.6385150909090909,0.00040327272727272727,-0.016955484848484848,0.44266757575757576,1.6229381515151515,-58.03030303030303,-3.0,0.4060384848484848,0.44827154545454545,0.410883,0.0035997272727272727,0.4303564848484849,2890.3636363636365,-0.310081,-0.009432151515151515,-0.30064884848484846,0.075,9.246973333333333,6956.909090909091,7098.272727272727,7463.727272727273,7575.060606060606,6984.0,7086.484848484848,7438.030303030303,7572.060606060606,2.6859958484848483,1.3470767575757576,-1.4131475757575758,0.8939987878787878,0.37089418181818185,0.26924057575757576,0.00040327272727272727,-0.016955484848484848,0.44266757575757576,-0.293051,0.147002,0.002188,-0.000987,-0.014947,-0.011939,-1.0387665757575757,0.014885272727272737,-9.156042787878787,-0.1222479090909091,-0.08222363636363636,-0.012776636363636365,2.499703,1.278254,-1.446421,0.022339,6029.69696969697,15.787878787878787,-468.93939393939394,167.0,0.7131475757575758
0 days 00:03:17.915925,-2.2961234545454547,-0.6378519999999999,-0.6973032727272728,0.8059509696969697,0.33999439393939396,0.29224866666666666,-0.1875953333333333,0.027574757575757548,0.024776878787878785,-0.005763939393939393,-0.01774272727272727,0.44137763636363636,1.5805375454545454,-58.696969696969695,-3.0,0.4267679090909091,0.4272369090909091,0.410883,0.0015427878787878787,0.49191045454545457,3083.4545454545455,-0.26949754545454546,0.030928181818181823,-0.300426,0.075,9.278083636363636,7059.666666666667,7073.878787878788,7352.909090909091,7568.69696969697,7091.878787878788,7103.424242424242,7355.606060606061,7586.090909090909,2.7038765454545453,1.3621480000000001,-1.3973032727272727,0.8059509696969697,0.33999439393939396,0.29224866666666666,-0.005763939393939393,-0.01774272727272727,0.44137763636363636,-0.29135712121212126,0.14713390909090907,0.002183,-0.0009922727272727273,-0.014968454545454545,-0.011933030303030303,-0.7866951212121212,0.32247281818181817,-9.774769090909091,-0.0677749090909091,-0.08621863636363636,-0.024857969696969694,2.622699212121212,1.3385067575757574,-1.4099994545454546,0.013943030303030304,6049.545454545455,109.39393939393939,-372.6060606060606,171.0,0.6973032727272728
0 days 00:03:17.980925,-2.2518339411764705,-0.6110619117647058,-0.6749166470588235,0.7927161176470588,0.33961323529411763,0.2886785294117647,0.1735655882352941,-0.15820085294117647,-0.15538108823529415,-0.004043176470588236,-0.020514176470588237,0.4402602352941176,1.5386152647058824,-58.0,-2.8823529411764706,0.4349526470588236,0.38589864705882354,0.410883,0.0014985294117647058,0.467014,3206.235294117647,-0.253266,0.0468634705882353,-0.30013038235294115,0.04769947058823529,9.419542588235295,7201.676470588235,7220.735294117647,7352.911764705882,7622.294117647059,7192.205882352941,7236.85294117647,7357.588235294118,7610.529411764706,2.7481660588235295,1.3889380882352942,-1.3749166470588234,0.7927161176470588,0.33961323529411763,0.2886785294117647,-0.004043176470588236,-0.020514176470588237,0.4402602352941176,-0.29185011764705887,0.1471974705882353,0.0021662352941176468,-0.000996529411764706,-0.014970588235294117,-0.01193,-0.5894416764705882,0.0019244705882353053,-9.958496176470588,0.06735411764705881,-0.038602882352941174,-0.01963891176470588,2.758036882352941,1.405034,-1.3642713529411763,0.020827823529411767,6141.441176470588,104.0,-269.1764705882353,209.94117647058823,0.6749166470588235
0 days 00:03:18.045925,-2.196455363636364,-0.5862757878787879,-0.6545171515151516,0.7815460303030303,0.33703363636363637,0.29585678787878783,-0.3414193636363636,-0.08025990909090913,0.332291303030303,0.003957818181818182,-0.017304030303030304,0.439961696969697,1.4977894545454546,-57.57575757575758,-1.7878787878787878,0.44336027272727274,0.40123200000000003,0.410883,0.002570060606060606,0.46290827272727275,3403.6666666666665,-0.23636718181818184,0.06323363636363637,-0.29960081818181816,-0.21576163636363638,9.355074181818182,7069.545454545455,7268.090909090909,7398.606060606061,7535.757575757576,7037.848484848485,7264.242424242424,7447.787878787879,7530.272727272727,2.803544636363636,1.4137242121212121,-1.3545171515151515,0.7815460303030303,0.33703363636363637,0.29585678787878783,0.003957818181818182,-0.017304030303030304,0.439961696969697,-0.292252,0.147197,0.002162,-0.000997,-0.014968,-0.01193,-0.9763849696969696,0.21658972727272727,-9.459724151515152,0.10741451515151515,0.11132069696969696,-0.0034771212121212118,2.779463,1.415602,-1.356221,0.024333,6100.0,-71.9090909090909,-337.42424242424244,217.96969696969697,0.6545171515151516
0 days 00:03:18.110925,-2.1454860303030303,-0.5620044545454546,-0.6335556969696969,0.754051696969697,0.31266442424242424,0.30477678787878787,0.08812287878787879,-0.7519511515151515,-0.24502351515151513,0.004077757575757576,-0.008345121212121212,0.4405085454545455,1.4586390606060606,-56.0,-1.0,0.44045287878787875,0.39173969696969696,0.410883,0.0015427272727272727,0.40729075757575756,3711.4242424242425,-0.2413239393939394,0.057573121212121214,-0.2988970606060606,-0.030032363636363642,9.400021575757576,7085.484848484848,7220.363636363636,7508.454545454545,7569.939393939394,7086.090909090909,7175.424242424242,7510.121212121212,7588.454545454545,2.8545139696969697,1.4379955454545454,-1.333555696969697,0.754051696969697,0.31266442424242424,0.30477678787878787,0.004077757575757576,-0.008345121212121212,0.4405085454545455,-0.29261157575757574,0.14717278787878788,0.0021568484848484845,-0.0009985454545454546,-0.014966454545454545,-0.011929484848484849,-0.8058416666666668,-0.5683297272727273,-10.04012793939394,-0.07479575757575757,0.11786069696969696,-0.01336863636363636,2.822582727272727,1.4358453939393938,-1.3390015454545454,0.023419636363636365,6128.242424242424,-5.363636363636363,-417.8181818181818,118.45454545454545,0.6335556969696969
0 days 00:03:18.175925,-2.0822342352941177,-0.5303015,-0.6064332647058823,0.7614934117647059,0.3106384117647059,0.337607,-0.16303067647058822,0.014020617647058824,0.8113342352941176,-0.0011834705882352943,-0.007214058823529412,0.44042532352941177,1.4199615588235293,-56.705882352941174,-1.7058823529411764,0.43531641176470587,0.39696094117647057,0.410883,0.0014973529411764705,0.427443,3894.176470588235,-0.2509294705882353,0.04757288235294117,-0.2985016764705883,0.254461,9.276797764705881,7135.617647058823,7078.264705882353,7388.088235294118,7580.470588235294,7150.735294117647,7057.411764705882,7349.735294117647,7582.382352941177,2.9177657647058823,1.4696985,-1.3064332647058823,0.7614934117647059,0.3106384117647059,0.337607,-0.0011834705882352943,-0.007214058823529412,0.44042532352941177,-0.29446279411764703,0.1470975882352941,0.0021353235294117646,-0.001000794117647059,-0.014955470588235294,-0.01192979411764706,-0.6625977352941177,0.3009536470588236,-8.991728,-0.0261375,-0.026237970588235293,-0.022848588235294117,2.9313981764705885,1.4873416764705882,-1.293759676470588,0.011679,6050.676470588235,162.76470588235293,-361.47058823529414,98.38235294117646,0.6064332647058823
0 days 00:03:18.240925,-2.0292508787878787,-0.5078238484848485,-0.5820170909090909,0.756006393939394,0.3023641818181818,0.36779145454545453,-0.11308436363636362,-0.16731296969696968,0.6500601818181818,0.011784454545454544,-0.008857,0.4388453636363636,1.3822565757575758,-57.515151515151516,-1.4848484848484849,0.44622439393939395,0.4024258787878788,0.410883,0.0015427575757575758,0.4797905757575758,4055.6666666666665,-0.22923860606060606,0.06881093939393938,-0.2980495151515152,0.061658606060606067,9.236940484848484,7055.69696969697,7126.575757575758,7342.969696969697,7546.393939393939,6981.424242424242,7217.272727272727,7383.757575757576,7483.848484848485,2.9707491212121213,1.4921761515151515,-1.2820170909090909,0.756006393939394,0.3023641818181818,0.36779145454545453,0.011784454545454544,-0.008857,0.4388453636363636,-0.294855,0.147084,0.002131,-0.001001,-0.014953,-0.01193,-0.706350696969697,-0.0036990909090908993,-9.15050906060606,0.39737215151515154,-0.04450018181818182,-0.03570363636363637,2.949088,1.495753,-1.286232,0.008858,6024.636363636364,-67.81818181818181,-333.8787878787879,236.93939393939394,0.5820170909090909
0 days 00:03:18.305925,-1.9717311212121214,-0.4798646969696969,-0.5523380909090909,0.7438514545454545,0.300525606060606,0.4321034545454545,-0.008917757575757584,-0.2142430606060606,0.658178090909091,0.02896439393939394,-0.010314636363636363,0.4386018787878788,1.3461389696969697,-57.39393939393939,-0.3939393939393939,0.4620043636363636,0.39692987878787883,0.410883,0.0025712424242424242,0.48891260606060616,4375.787878787879,-0.19768727272727274,0.09953536363636363,-0.2972230606060606,-0.19041418181818182,9.328020393939395,6886.484848484848,7343.69696969697,7485.636363636364,7430.727272727273,6935.454545454545,7330.939393939394,7496.787878787879,7464.545454545455,3.0282688787878786,1.520135303030303,-1.2523380909090909,0.7438514545454545,0.300525606060606,0.4321034545454545,0.02896439393939394,-0.010314636363636363,0.4386018787878788,-0.29616451515151515,0.1468810909090909,0.002121606060606061,-0.0010038181818181817,-0.014945484848484849,-0.011930939393939395,-0.6186966666666667,-0.2535511515151515,-9.135239151515151,-0.008093636363636365,0.016993666666666667,-0.0012060303030303025,3.0275189393939392,1.5324485454545456,-1.2502626060606061,0.006766909090909091,6081.606060606061,-213.42424242424244,-346.90909090909093,256.3333333333333,0.5523380909090909
